date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:15:12	502/502	---M--	200	added ('OK')	image/png	etag:%221f6-5fcce89a2a5f7%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_2.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_2.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:13	578/578	---M--	200	added ('OK')	image/png	etag:%22242-5fcce8992d717%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_3.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_3.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:13	543/543	---M--	200	added ('OK')	image/png	etag:%2221f-5fcce89998607%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_4.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_4.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:13	54841/54841	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Mar%202025%2010:24:10%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/news/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/news/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:13	553/553	---M--	200	added ('OK')	image/png	etag:%22229-5fcce899c413f%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_5.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_5.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:13	548/548	---M--	200	added ('OK')	image/png	etag:%22224-5fcce8988b16f%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_6.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_6.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	479/479	---M--	200	added ('OK')	image/png	etag:%221df-616fef98c894a%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_7.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/h_icon_7.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	56012/56012	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Mar%202025%2023:15:38%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/sagano_news/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/sagano_news/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	1059/1059	---M--	200	added ('OK')	image/png	etag:%22423-5fcce8999b4e7%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/item/menu_home.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/item/menu_home.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	51704/51704	---M--	200	added ('OK')	image/jpeg	etag:%22c9f8-5fcd0808df8d9%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/assets_c/2023/05/left-thumb-600xauto-225757.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/assets_c/2023/05/left-thumb-600xauto-225757.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	45382/45382	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2023:16:00%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	76592/76592	---M--	200	added ('OK')	image/jpeg	etag:%2212b30-615cd63bd50c3%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/education/assets_c/2024/04/IMG_2123-thumb-600xauto-253339.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/education/assets_c/2024/04/IMG_2123-thumb-600xauto-253339.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:14	68105/68105	---M--	200	added ('OK')	image/jpeg	etag:%2210a09-61825e7a9972c%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/school_life/assets_c/2024/05/IMG_0112-thumb-600xauto-255750.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school_life/assets_c/2024/05/IMG_0112-thumb-600xauto-255750.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:15	23100/23100	---M--	200	added ('OK')	image/jpeg	etag:%225a3c-5fcd0926d2acb%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/course/assets_c/2023/05/left-thumb-600xauto-225761.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/course/assets_c/2023/05/left-thumb-600xauto-225761.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:15	45843/45843	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:58%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/greeting/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/greeting/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:15	43663/43663	---M--	200	added ('OK')	image/jpeg	etag:%22aa8f-5fcd03ee47a94%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/ssh/assets_c/2023/05/left-thumb-600xauto-225741.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/ssh/assets_c/2023/05/left-thumb-600xauto-225741.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:15	36837/36837	---M--	200	added ('OK')	image/jpeg	etag:%228fe5-6166c44f2206e%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/everyone2/assets_c/2024/04/76202d4c2f2ac614dee6a62f6468347773cb57e6-thumb-600xauto-254104.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/everyone2/assets_c/2024/04/76202d4c2f2ac614dee6a62f6468347773cb57e6-thumb-600xauto-254104.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:16	34136/34136	---M--	200	added ('OK')	image/jpeg	etag:%228558-5fcd04809c98c%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/everyone/assets_c/2023/05/left-thumb-600xauto-225743.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/everyone/assets_c/2023/05/left-thumb-600xauto-225743.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:16	37698/37698	---M--	200	added ('OK')	image/jpeg	etag:%229342-5fcd191a13dbd%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/students/assets_c/2023/05/left-thumb-600xauto-225755.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/students/assets_c/2023/05/left-thumb-600xauto-225755.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:16	41158/41158	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:59%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/pamphlet/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/pamphlet/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:16	40247/40247	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:59%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/library/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/library/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:16	28404/28404	---M--	200	added ('OK')	image/jpeg	etag:%226ef4-5fcd06209fdc0%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/graduate/assets_c/2023/05/left-thumb-600xauto-225749.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/graduate/assets_c/2023/05/left-thumb-600xauto-225749.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	45861/45861	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:58%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/history/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/history/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	27218/27218	---M--	200	added ('OK')	image/jpeg	etag:%226a52-5fcd050ba619e%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/pta/assets_c/2023/05/left-thumb-600xauto-225745.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/pta/assets_c/2023/05/left-thumb-600xauto-225745.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	42849/42849	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:58%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/song/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/song/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	40623/40623	---M--	200	added ('OK')	image/jpeg	etag:%229eaf-62f4344008040%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2025/03/ea0a0281984ddc98d317fa08886ab4cf130884c9-thumb-1200xauto-279519.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2025/03/ea0a0281984ddc98d317fa08886ab4cf130884c9-thumb-1200xauto-279519.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	42608/42608	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2008:34:32%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/cat10427/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/cat10427/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	71585/71585	---M--	200	added ('OK')	image/jpeg	etag:%22117a1-601ecab5316eb%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/b5e18609bb26ceb92ff3606eb3fee9948016b6c9-thumb-1200xauto-231364.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/b5e18609bb26ceb92ff3606eb3fee9948016b6c9-thumb-1200xauto-231364.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:17	98169/98169	---M--	200	added ('OK')	image/jpeg	etag:%2217f79-601ec84c79cd1%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/6e73712f46b4249a165dff2dd117069d3f007ae7-thumb-1200xauto-231358.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/6e73712f46b4249a165dff2dd117069d3f007ae7-thumb-1200xauto-231358.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	113195/113195	---M--	200	added ('OK')	image/jpeg	etag:%221ba2b-601ecbbb9e17f%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/a96e9748b24f078df0148f076062e9970d6088de-thumb-1200xauto-231365.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/a96e9748b24f078df0148f076062e9970d6088de-thumb-1200xauto-231365.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	49284/49284	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:58%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/plan/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/plan/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	161156/161156	---M--	200	added ('OK')	image/jpeg	etag:%2227584-61b355e3d4bcb%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2024/06/b799bd247ef6766c657f31243f1e4e0eb077a232-thumb-1200xauto-259148.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2024/06/b799bd247ef6766c657f31243f1e4e0eb077a232-thumb-1200xauto-259148.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	98022/98022	---M--	200	added ('OK')	image/jpeg	etag:%2217ee6-601ec91229770%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/3cb6d68a4869883551a0de3b26e7b56306ca44a5-thumb-1200xauto-231362.jpeg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/3cb6d68a4869883551a0de3b26e7b56306ca44a5-thumb-1200xauto-231362.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	12416/12416	---M--	200	added ('OK')	image/jpeg	etag:%223080-5fce44dd107c1%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/saganoblog-thumb-300xauto-225840.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/saganoblog-thumb-300xauto-225840.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:18	11479/11479	---M--	200	added ('OK')	image/jpeg	etag:%222cd7-5fe733f983235%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/saganohs-thumb-300xauto-225612.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/saganohs-thumb-300xauto-225612.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:19	9312/9312	---M--	200	added ('OK')	image/jpeg	etag:%222460-5fce45054b117%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/school-thumb-300xauto-225599.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/school-thumb-300xauto-225599.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:19	44841/44841	---MCZ	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202025%2023:16:00%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/evaluation/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/evaluation/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:19	40711/40711	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:59%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/prevention-of-bullying/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/prevention-of-bullying/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:19	41630/41630	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:59%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/rule/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/rule/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	9161/9161	---M--	200	added ('OK')	image/jpeg	etag:%2223c9-5fce453a96ddd%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/pamphlet-thumb-300xauto-225598.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/pamphlet-thumb-300xauto-225598.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	40702/40702	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:57:59%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/club/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/club/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	5861/5861	---M--	200	added ('OK')	image/jpeg	etag:%2216e5-6180f53feec0c%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2024/05/f4050b1cb549353d7d76dbcfc6b94b2274e08155-thumb-300xauto-255682.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2024/05/f4050b1cb549353d7d76dbcfc6b94b2274e08155-thumb-300xauto-255682.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	43190/43190	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2003:58:38%20GMT	https://www.kyoto-be.ne.jp/sagano-hs/mt/education/	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/education/index.html	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	7438/7438	---M--	200	added ('OK')	image/jpeg	etag:%221d0e-604342bc0729e%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/youtube-thumb-300xauto-225614.jpg	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/05/youtube-thumb-300xauto-225614.jpg	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	25581/25581	---M--	200	added ('OK')	image/png	etag:%2263ed-6043442455af5%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/crowdfunding-thumb-300xauto-233974.png	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/assets_c/2023/08/crowdfunding-thumb-300xauto-233974.png	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:20	969318/969318	---M--	200	added ('OK')	application/pdf	etag:%22eca66-60431898b45c2%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/graduate/pdf/sagano_crowdfunding.pdf	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/graduate/pdf/sagano_crowdfunding.pdf	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
14:15:21	4113771/4113771	---M--	200	added ('OK')	application/pdf	etag:%223ec56b-61cdb8f858c39%22	https://www.kyoto-be.ne.jp/sagano-hs/mt/school/pdf/2025pamphlet.pdf	E:/CloneWWeb/Hokkaido/Sagano/www.kyoto-be.ne.jp/sagano-hs/mt/school/pdf/2025pamphlet.pdf	(from https://www.kyoto-be.ne.jp/sagano-hs/mt/)
